email_id,subject,participants,time,time_normalized,location,topic,processed_at
1462,Tudo certo para a reuniao,Joao Pereira,,,presencial - biblioteca,Joao Pereira,2026-07-24T21:43:10.909163
3208,Re: Confirmacao - preparacao da defesa,Professora Sofia Carvalho,,,remoto - teams,preparacao da defesa,2026-07-24T21:43:11.033883
2219,Fw: Cancelamento de reuniao,Miguel Santos,amanha as 10h,2026-06-03T10:00:00,presencial - gabinete 3.12,Miguel Santos,2026-07-24T21:43:11.187624
4724,Re: Re: Marcacao de reuniao,Professora Ana Costa,sexta as 14h30,2026-02-06T14:30:00,presencial - laboratorio de informatica,horarios do semestre,2026-07-24T21:43:11.348210
8495,Indisponibilidade para a reuniao,Professora Sofia Carvalho,sexta as 14h30,2026-02-13T14:30:00,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:43:11.488274
840,Re: Reuniao sobre coordenacao da unidade curricular,Secretaria Academica,dia 18 as 9h30,2026-02-18T09:30:00,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:43:11.718268
4007,Confirmacao - avaliacao continua,Conselho Pedagogico,terca as 11h,2026-03-24T11:00:00,remoto - zoom,avaliacao continua,2026-07-24T21:43:11.883126
3109,RE: Cancelamento de reuniao,Professora Sofia Carvalho,,,remoto - zoom,proposta de projeto,2026-07-24T21:43:12.063865
1508,RE: Cancelamento de reuniao,Miguel Santos,,,presencial - laboratorio de informatica,proposta de projeto,2026-07-24T21:43:12.281696
262,RE: Confirmacao - distribuicao de servico docente,Secretaria Academica,dia 22 as 17h,2026-04-22T17:00:00,presencial - gabinete da direcao,distribuicao de servico docente,2026-07-24T21:43:12.434160
3481,Fw: Cancelamento de reuniao,Joao Pereira,quarta a tarde,2026-02-25T12:00:00/2026-02-25T18:00:00,remoto - zoom,Fw: Cancelamento de reuniao,2026-07-24T21:43:12.627809
8159,Re: Reuniao confirmada,Prof. Ricardo Mendes,,,presencial - gabinete de orientacao,Prof. Ricardo Mendes,2026-07-24T21:43:12.778505
6040,Fw: Imprevisto - acompanhamento pedagogico,Professora Sofia Carvalho,durante a manha,2026-04-27T06:00:00/2026-04-27T12:00:00,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:43:12.917184
4421,Fw: Imprevisto - acompanhamento pedagogico,Joao Pereira,,,presencial - biblioteca,acompanhamento pedagogico,2026-07-24T21:43:13.072329
6215,Reuniao confirmada,Diretor do Curso,sexta as 14h30,2026-04-17T14:30:00,presencial - biblioteca,submissao de artigo,2026-07-24T21:43:13.228017
3842,RE: Cancelamento de reuniao,Prof. Ricardo Mendes,sexta as 14h30,2026-06-05T14:30:00,remoto - zoom,RE: Cancelamento de reuniao,2026-07-24T21:43:13.380630
3479,RE: Re: Marcacao de reuniao,Professora Ana Costa,,,remoto - zoom,Professora Ana Costa,2026-07-24T21:43:13.511503
9699,Fw: Pedido de reuniao,Diretor do Curso,depois da aula,,remoto - teams,revisao bibliografica,2026-07-24T21:43:13.669972
8348,Indisponibilidade para a reuniao,Professora Sofia Carvalho,,,presencial - sala 2.3,Professora Sofia Carvalho,2026-07-24T21:43:13.854771
5043,Fw: Indisponibilidade para a reuniao,Professora Ana Costa,quarta a tarde,2026-05-06T12:00:00/2026-05-06T18:00:00,remoto - zoom,Professora Ana Costa,2026-07-24T21:43:14.023826
356,Confirmacao - submissao de artigo,Professora Ana Costa,,,presencial - gabinete de orientacao,submissao de artigo,2026-07-24T21:43:14.186881
7486,Imprevisto - acompanhamento pedagogico,Secretaria Academica,,,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:43:14.344238
8067,Re: Pedido de esclarecimento,Secretaria Academica,,,,Secretaria Academica,2026-07-24T21:43:14.485146
3841,RE: Imprevisto - planeamento de aulas,Gabinete de Estagios,quinta as 16h,2026-02-19T16:00:00,remoto - zoom,planeamento de aulas,2026-07-24T21:43:14.638767
4401,Re: Re: Marcacao de reuniao,Professora Ana Costa,,,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:43:14.797792
3502,Fw: Reuniao confirmada,Prof. Ricardo Mendes,,,remoto - zoom,Prof. Ricardo Mendes,2026-07-24T21:43:14.931957
4360,Tudo certo para a reuniao,Secretaria Academica,,,remoto - teams,Secretaria Academica,2026-07-24T21:43:15.073762
5422,RE: Reuniao sem efeito,Secretaria Academica,durante a manha,2026-02-11T06:00:00/2026-02-11T12:00:00,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:15.223653
3557,Fw: Pedido de reuniao,Conselho Pedagogico,dia 22 as 17h,2026-06-22T17:00:00,remoto - google meet,distribuicao de servico docente,2026-07-24T21:43:15.385868
9420,Re: Marcacao de reuniao,Joao Pereira,,,presencial - auditorio principal,Joao Pereira,2026-07-24T21:43:15.530529
9046,Fw: Envio de documentos,Miguel Santos,,,,sistema academico,2026-07-24T21:43:15.682436
9561,Disponibilidade para reuniao,Professor Luis Almeida,na proxima semana,2026-02-09T00:00:00/2026-02-15T23:59:59,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:43:15.827412
9801,RE: Pedido de reuniao,Secretaria Academica,dia 22 as 17h,2026-05-22T17:00:00,remoto - zoom,planeamento de aulas,2026-07-24T21:43:16.056448
560,RE: Necessidade de remarcar,Professora Sofia Carvalho,sexta as 14h30,2026-04-10T14:30:00,remoto - zoom,validacao de atas,2026-07-24T21:43:16.280007
7600,RE: Documentacao em falta,Secretaria Academica,,,,horarios do semestre,2026-07-24T21:43:16.423364
1986,RE: Pedido de reuniao,Prof. Ricardo Mendes,terca as 11h,2026-02-24T11:00:00,presencial - sala B104,horarios do semestre,2026-07-24T21:43:16.562320
6214,RE: Confirmado,Diretor do Curso,,,remoto - zoom,Diretor do Curso,2026-07-24T21:43:16.699957
1219,Re: Marcacao de reuniao,Professor Luis Almeida,sexta as 14h30,2026-05-29T14:30:00,presencial - auditorio principal,horarios do semestre,2026-07-24T21:43:16.849227
6853,RE: Confirmado,Professora Ana Costa,amanha as 15h,2026-02-26T15:00:00,presencial - secretaria,preparacao da apresentacao,2026-07-24T21:43:17.003560
7621,Fw: Reuniao sem efeito,Professor Luis Almeida,,,presencial - sala de reunioes do departamento,preparacao da defesa,2026-07-24T21:43:17.156666
6370,Fw: Marcacao de reuniao,Mariana Lopes,dia 22 as 17h,2026-02-22T17:00:00,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:43:17.307879
2150,Fw: Ponto de situacao,Conselho Pedagogico,durante a manha,2026-03-08T06:00:00/2026-03-08T12:00:00,remoto - zoom,validacao de atas,2026-07-24T21:43:17.539805
678,Confirmacao - calendario de avaliacoes,Professora Sofia Carvalho,,,presencial - gabinete 3.12,calendario de avaliacoes,2026-07-24T21:43:17.680548
7726,RE: Documentacao em falta,Secretaria Academica,,,,Secretaria Academica,2026-07-24T21:43:17.832391
7011,Fw: Marcacao de reuniao,Secretaria Academica,na proxima semana,2026-05-04T00:00:00/2026-05-10T23:59:59,presencial - sala 2.3,credibilidade dos dados recolhidos,2026-07-24T21:43:17.987944
5488,Re: Confirmacao - analise dos resultados dos estudantes,Conselho Pedagogico,,,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:18.141872
5483,Agendamento - calendario de avaliacoes,Coordenacao de Mestrado,terca as 11h,2026-04-28T11:00:00,remoto - zoom,calendario de avaliacoes,2026-07-24T21:43:18.375162
8475,RE: Confirmado,Conselho Pedagogico,,,remoto - zoom,Conselho Pedagogico,2026-07-24T21:43:18.508272
6127,Re: Atualizacao de processo,Secretaria Academica,,,,exercicios praticos,2026-07-24T21:43:18.649499
4108,Reuniao sobre relatorio de progresso,Conselho Pedagogico,,,remoto - zoom,relatorio de progresso,2026-07-24T21:43:18.810395
2003,Tudo certo para a reuniao,Miguel Santos,dia 18 as 9h30,2026-06-18T09:30:00,remoto - zoom,processo de estagio,2026-07-24T21:43:18.954820
5646,Indisponibilidade para a reuniao,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:43:19.124472
9062,Re: Re: Marcacao de reuniao,Conselho Pedagogico,terca as 11h,2026-04-21T11:00:00,remoto - zoom,planeamento de aulas,2026-07-24T21:43:19.285562
305,RE: Confirmado,Prof. Ricardo Mendes,ao final do dia,,remoto - google meet,pedido de equivalencias,2026-07-24T21:43:19.432906
7535,Fw: Reuniao sem efeito,Secretaria Academica,3.12,2026-05-19T03:12:00,presencial - gabinete 3.12,Secretaria Academica,2026-07-24T21:43:19.594955
6423,Re: Atualizacao de processo,Professor Luis Almeida,,,,Re: Atualizacao de processo,2026-07-24T21:43:19.729838
2010,Indisponibilidade para a reuniao,Professora Sofia Carvalho,,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:43:19.879291
4666,Fw: Disponibilidade para reuniao,Professora Ana Costa,antes do seminario,,presencial - sala 2.3,revisao bibliografica,2026-07-24T21:43:20.033003
9764,Re: Entrega de relatorio,Conselho Pedagogico,,,,avaliacao continua,2026-07-24T21:43:20.188939
5502,Fw: Entrega de relatorio,Diretor do Curso,,,,Diretor do Curso,2026-07-24T21:43:20.337239
8539,RE: Indisponibilidade para a reuniao,Prof. Ricardo Mendes,,,presencial - gabinete de orientacao,validacao de atas,2026-07-24T21:43:20.498770
1839,RE: Remarcacao de reuniao,Prof. Ricardo Mendes,,,remoto - zoom,orientacao da dissertacao,2026-07-24T21:43:20.653306
5095,Re: Re: Marcacao de reuniao,Diretor do Curso,,,presencial - laboratorio de informatica,Diretor do Curso,2026-07-24T21:43:20.807389
8991,Fw: Confirmacao - pedido de equivalencias,Rita Fernandes,sexta as 14h30,2026-06-05T14:30:00,remoto - zoom,pedido de equivalencias,2026-07-24T21:43:20.955231
1973,Fw: Tudo certo para a reuniao,Secretaria Academica,segunda de manha,2026-04-06T06:00:00/2026-04-06T12:00:00,presencial - laboratorio de informatica,coordenacao da unidade curricular,2026-07-24T21:43:21.182980
4700,Cancelamento de reuniao,Professor Luis Almeida,durante a manha,2026-03-31T06:00:00/2026-03-31T12:00:00,remoto - zoom,Professor Luis Almeida,2026-07-24T21:43:21.327000
2524,Atualizacao de processo,Mariana Lopes,,,,Atualizacao de processo,2026-07-24T21:43:21.467979
5192,RE: Cancelamento de reuniao,Coordenacao de Mestrado,3.12,2026-05-30T03:12:00,presencial - gabinete 3.12,RE: Cancelamento de reuniao,2026-07-24T21:43:21.636267
9888,RE: Marcacao de reuniao,Prof. Ricardo Mendes,depois de almoco,,remoto - zoom,horarios do semestre,2026-07-24T21:43:21.789330
1830,Re: Ponto de situacao,Professora Ana Costa,terca as 11h,2026-03-03T11:00:00,presencial - biblioteca,relatorio de progresso,2026-07-24T21:43:21.944520
3731,Indisponibilidade para a reuniao,Miguel Santos,3.12,2026-03-28T03:12:00,presencial - gabinete 3.12,Miguel Santos,2026-07-24T21:43:22.101365
8151,RE: Cancelamento de reuniao,Professora Sofia Carvalho,,,remoto - zoom,RE: Cancelamento de reuniao,2026-07-24T21:43:22.266765
4885,Reuniao sobre calendario de avaliacoes,Professora Ana Costa,quarta a tarde,2026-04-22T12:00:00/2026-04-22T18:00:00,presencial - gabinete da direcao,calendario de avaliacoes,2026-07-24T21:43:22.427564
1291,Re: Indisponibilidade para a reuniao,Professora Sofia Carvalho,,,remoto - zoom,pedido de equivalencias,2026-07-24T21:43:22.651476
9113,RE: Imprevisto - acompanhamento pedagogico,Carolina Silva,ao final do dia,,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:43:22.807718
7085,Confirmacao - calendario de avaliacoes,Professora Ana Costa,ao final do dia,,remoto - zoom,calendario de avaliacoes,2026-07-24T21:43:22.956010
1443,Re: Reuniao confirmada,Secretaria Academica,segunda de manha,2026-04-20T06:00:00/2026-04-20T12:00:00,presencial - gabinete 3.12,Secretaria Academica,2026-07-24T21:43:23.087328
7523,Re: Marcacao de reuniao,Prof. Ricardo Mendes,dia 22 as 17h,2026-04-22T17:00:00,presencial - gabinete de orientacao,orientacao da dissertacao,2026-07-24T21:43:23.278400
4297,Re: Ponto de situacao,Prof. Ricardo Mendes,depois da aula,,presencial - gabinete da direcao,preparacao da defesa,2026-07-24T21:43:23.451305
38,Fw: Confirmado,Miguel Santos,,,remoto - zoom,Miguel Santos,2026-07-24T21:43:23.585117
5013,Re: Aviso aos estudantes,Professora Sofia Carvalho,,,,Professora Sofia Carvalho,2026-07-24T21:43:23.735132
450,RE: Reuniao confirmada,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:43:23.871281
5221,Re: Envio de documentos,Prof. Ricardo Mendes,,,,Prof. Ricardo Mendes,2026-07-24T21:43:24.011369
5373,Cancelamento de reuniao,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:43:24.160744
9665,Re: Ponto de situacao,Carolina Silva,quinta as 16h,2026-04-02T16:00:00,remoto - zoom,revisao bibliografica,2026-07-24T21:43:24.307574
7100,RE: Necessidade de remarcar,Ana Martins,depois de almoco,,remoto - zoom,calendario de avaliacoes,2026-07-24T21:43:24.476808
1516,Tudo certo para a reuniao,Diretor do Curso,na proxima semana,2026-03-09T00:00:00/2026-03-15T23:59:59,remoto - zoom,Diretor do Curso,2026-07-24T21:43:24.622475
4979,RE: Imprevisto - analise dos resultados dos estudantes,Professora Sofia Carvalho,,,presencial - gabinete de orientacao,analise dos resultados dos estudantes,2026-07-24T21:43:24.785373
152,RE: Confirmacao - calendario de avaliacoes,Gabinete de Estagios,segunda de manha,2026-04-27T06:00:00/2026-04-27T12:00:00,presencial - sala 2.3,calendario de avaliacoes,2026-07-24T21:43:24.942699
5250,Re: Marcacao de reuniao,Professora Ana Costa,sexta as 14h30,2026-05-15T14:30:00,presencial - biblioteca,Professora Ana Costa,2026-07-24T21:43:25.093678
4663,Re: Cancelamento de reuniao,Conselho Pedagogico,,,remoto - zoom,orientacao da dissertacao,2026-07-24T21:43:25.259185
4296,Re: Remarcacao de reuniao,Secretaria Academica,na proxima semana,2026-06-01T00:00:00/2026-06-07T23:59:59,presencial - auditorio principal,planeamento de aulas,2026-07-24T21:43:25.420110
2230,Reuniao sem efeito,Prof. Ricardo Mendes,dia 18 as 9h30,2026-04-18T09:30:00,remoto - zoom,Reuniao sem efeito,2026-07-24T21:43:25.581992
8671,Confirmado,Miguel Santos,segunda de manha,2026-03-23T06:00:00/2026-03-23T12:00:00,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:43:25.732996
6455,Re: Imprevisto - validacao de atas,Professora Ana Costa,,,remoto - zoom,validacao de atas,2026-07-24T21:43:25.957690
3181,RE: Reuniao sem efeito,Secretaria Academica,depois da aula,,remoto - zoom,distribuicao de servico docente,2026-07-24T21:43:26.124823
7780,Re: Pedido de reuniao,Professora Sofia Carvalho,antes do seminario,,remoto - zoom,preparacao da apresentacao,2026-07-24T21:43:26.300680
640,Indisponibilidade para a reuniao,Professor Luis Almeida,,,presencial - auditorio principal,submissao de artigo,2026-07-24T21:43:26.451508
851,Indisponibilidade para a reuniao,Carolina Silva,na proxima semana,2026-04-13T00:00:00/2026-04-19T23:59:59,presencial - secretaria,credibilidade dos dados recolhidos,2026-07-24T21:43:26.598740
5281,Re: Imprevisto - proposta de projeto,Professora Ana Costa,,,remoto - zoom,proposta de projeto,2026-07-24T21:43:26.753413
2295,Re: Re: Marcacao de reuniao,Prof. Ricardo Mendes,depois da aula,,remoto - zoom,submissao de artigo,2026-07-24T21:43:26.889987
9710,RE: Reuniao confirmada,Professor Luis Almeida,segunda de manha,2026-02-09T06:00:00/2026-02-09T12:00:00,remoto - google meet,pedido de equivalencias,2026-07-24T21:43:27.029468
4646,Fw: Agendamento - analise dos resultados dos estudantes,Joao Pereira,,,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:27.189493
4600,Re: Cancelamento de reuniao,Professora Sofia Carvalho,amanha as 10h,2026-05-22T10:00:00,presencial - laboratorio de informatica,Professora Sofia Carvalho,2026-07-24T21:43:27.346717
4876,RE: Indisponibilidade para a reuniao,Prof. Ricardo Mendes,dia 22 as 17h,2026-06-22T17:00:00,remoto - zoom,Prof. Ricardo Mendes,2026-07-24T21:43:27.497770
2015,RE: Documentacao em falta,Diretor do Curso,,,,RE: Documentacao em falta,2026-07-24T21:43:27.649267
668,RE: Envio de documentos,Professora Sofia Carvalho,,,,validacao,2026-07-24T21:43:27.800422
7915,Fw: Remarcacao de reuniao,Secretaria Academica,antes do seminario,,remoto - zoom,relatorio de progresso,2026-07-24T21:43:27.955950
411,Fw: Reuniao sem efeito,Secretaria Academica,,,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:43:28.108077
2560,RE: Re: Marcacao de reuniao,Professora Ana Costa,,,remoto - zoom,Professora Ana Costa,2026-07-24T21:43:28.249566
2301,RE: Confirmacao - analise dos resultados dos estudantes,Professor Luis Almeida,depois de almoco,,presencial - secretaria,analise dos resultados dos estudantes,2026-07-24T21:43:28.401346
1071,RE: Informacao academica,Professora Sofia Carvalho,,,,validacao,2026-07-24T21:43:28.550705
2024,Re: Marcacao de reuniao,Professora Ana Costa,,,presencial - laboratorio de informatica,distribuicao de servico docente,2026-07-24T21:43:28.718591
960,Re: Confirmado,Secretaria Academica,,,remoto - teams,Secretaria Academica,2026-07-24T21:43:28.844307
6683,Fw: Atualizacao de processo,Conselho Pedagogico,,,,Conselho Pedagogico,2026-07-24T21:43:28.991506
8516,Fw: Entrega de relatorio,Professor Luis Almeida,,,,exercicios praticos,2026-07-24T21:43:29.137308
5935,Re: Reuniao sem efeito,Secretaria Academica,,,remoto - zoom,pedido de equivalencias,2026-07-24T21:43:29.291459
4165,Aviso aos estudantes,Prof. Ricardo Mendes,,,,exercicios praticos,2026-07-24T21:43:29.448556
7355,Re: Reuniao sem efeito,Secretaria Academica,terca as 11h,2026-04-14T11:00:00,remoto - zoom,Secretaria Academica,2026-07-24T21:43:29.612967
7140,RE: Imprevisto - validacao de atas,Professor Luis Almeida,antes do seminario,,remoto - zoom,validacao de atas,2026-07-24T21:43:29.765993
2020,Re: Marcacao de reuniao,Secretaria Academica,depois de almoco,,presencial - gabinete 3.12,planeamento de aulas,2026-07-24T21:43:29.921681
8532,RE: Imprevisto - coordenacao da unidade curricular,Professora Sofia Carvalho,,,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:43:30.150112
2285,RE: Marcacao de reuniao,Prof. Ricardo Mendes,quarta a tarde,2026-03-18T12:00:00/2026-03-18T18:00:00,presencial - gabinete de orientacao,distribuicao de servico docente,2026-07-24T21:43:30.438921
3823,RE: Cancelamento de reuniao,Conselho Pedagogico,,,remoto - zoom,Conselho Pedagogico,2026-07-24T21:43:30.619277
7805,Tudo certo para a reuniao,Secretaria Academica,,,remoto - google meet,Secretaria Academica,2026-07-24T21:43:30.761402
1369,RE: Cancelamento de reuniao,Prof. Ricardo Mendes,,,remoto - zoom,Prof. Ricardo Mendes,2026-07-24T21:43:30.929695
5619,Fw: Necessidade de remarcar,Prof. Ricardo Mendes,depois de almoco,,remoto - zoom,avaliacao continua,2026-07-24T21:43:31.097492
4786,RE: Confirmacao - revisao do plano de trabalhos,Professora Sofia Carvalho,,,presencial - gabinete de orientacao,revisao do plano de trabalhos,2026-07-24T21:43:31.269306
9486,Fw: Reuniao sobre pedido de equivalencias,Gabinete de Estagios,antes do seminario,,remoto - zoom,pedido de equivalencias,2026-07-24T21:43:31.440307
